STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
722430,12960,1980,5,14,72.3,24,68.5,24,1012.5,24,1008.9,24,10.7,24,8.1,24,14,999.9,88,65.8,0.71G,999.9,110010
722430,12960,1980,5,15,74,24,70.1,24,1007.3,24,1003.6,24,9.5,24,11.9,24,15.9,22,82.9,66,0.04G,999.9,10010
722430,12960,1980,5,16,74.2,24,70.4,24,1006.7,24,1002.9,24,7.3,24,8.2,24,15.9,999.9,82,63,0.79G,999.9,110010
722430,12960,1980,5,17,72.6,24,65.8,24,1013.1,24,1009.3,24,12.7,24,5.8,24,22,999.9,87.1*,59.9,0.51G,999.9,10010
722430,12960,1980,5,18,75.4,24,70.1,24,1014.6,24,1010.9,24,5.5,24,6.9,24,11.1,999.9,88,60.1,0.67G,999.9,1e+05
722430,12960,1980,5,19,76.6,24,70.9,24,1014.2,24,1010.5,24,9.1,24,8.1,24,14,999.9,88,66,0.94G,999.9,110010
722430,12960,1980,5,20,75.5,24,64.5,24,1014.4,24,1010.7,24,13.8,24,5,24,8,999.9,88.0*,63.9,0.02G,999.9,0
722430,12960,1980,5,21,77.6,24,68.9,24,1012.6,24,1008.9,24,7.3,24,5.5,24,12,999.9,88,64,0.00G,999.9,1e+05
722430,12960,1980,5,22,73.8,24,64.7,24,1011.8,24,1008.1,24,11.3,24,6.3,24,11.1,17.9,87.1,61.9,0.00D,999.9,0
722430,12960,1980,5,23,74.2,24,63.1,24,1011.2,24,1007.5,24,10.8,24,4.2,24,10.1,999.9,89.1*,62.1,0.00D,999.9,0
722430,12960,1980,5,24,81.1,24,69.9,24,1008.6,24,1005,24,11.2,24,7,24,11.1,999.9,93.0*,63,0.00D,999.9,0
722430,12960,1980,5,25,83.4,24,75.1,24,1007.2,24,1003.6,24,8.1,24,7.2,24,13,999.9,93,73.900000000000006,0.00D,999.9,0
722430,12960,1980,5,26,83.5,24,76.1,24,1009.2,24,1005.5,24,6.3,24,6.7,24,14,999.9,93,75.900000000000006,0.00D,999.9,1e+05
722430,12960,1980,5,27,83.6,24,73.9,24,1012.6,24,1009,24,5.1,24,6.2,24,12,999.9,93,75.900000000000006,0.00D,999.9,1e+05
722430,12960,1980,5,28,80.9,24,73.9,24,1014.6,24,1010.9,24,4.5,24,7.9,24,15,999.9,93.9,72.900000000000006,0.00D,999.9,1e+05
722430,12960,1980,5,29,81.2,24,73.9,24,1014.7,24,1011,24,3.8,24,9.2,24,14,19.8,90,73,0.00C,999.9,110000
722430,12960,1980,5,30,80.6,24,71.9,24,1014.1,24,1010.4,24,5.6,24,8.8,24,13,17.9,89.1,73.900000000000006,0.00C,999.9,1e+05
722430,12960,1980,5,31,81.3,24,73.1,24,1015.4,24,1011.8,24,7.2,24,9.3,24,15.9,21,91.0*,72.900000000000006,0.00D,999.9,1e+05
722430,12960,1980,6,1,81.8,24,71.1,24,1013.8,24,1010.2,24,9.5,24,9.6,24,13,17.9,91,73,0.00C,999.9,0
722430,12960,1980,6,2,83.3,24,70.2,24,1013.1,24,1009.3,24,9.7,24,10.8,24,14,22,91.9*,75.900000000000006,0.00D,999.9,0
722430,12960,1980,6,3,83.1,24,72.6,24,1015,24,1011.4,24,9.7,24,9,24,13,16.9,91.9,75.900000000000006,0.00B,999.9,0
722430,12960,1980,6,4,81.3,24,71.8,24,1017,24,1013.3,24,8.3,24,7.2,24,12,999.9,93,70,0.00D,999.9,1e+05
722430,12960,1980,6,5,81.5,24,71.9,24,1016,24,1012.4,24,9.2,24,7.5,24,14,999.9,93.9*,70,0.00C,999.9,1e+05
722430,12960,1980,6,6,85.9,24,73.6,24,1015.1,24,1011.5,24,14,24,9.6,24,14,999.9,97.0*,71.099999999999994,0.00C,999.9,0
