STN---,WBAN,YEAR,MO,DA,TEMP,X__1,DEWP,X__2,SLP,X__3,STP,X__4,VISIB,X__5,WDSP,X__6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
725340,14819,1981,4,9,52.9,23,41.1,23,9999.9,0,9999.9,0,8.9,23,7.9,23,17.9,999.9,64.9*,42.1*,0.00D,999.9,10010
725340,14819,1981,4,10,57,23,43.2,23,9999.9,0,9999.9,0,9.4,23,9.6,23,16.9,999.9,66.9*,51.1*,0.00H,999.9,110010
725340,14819,1981,4,11,62.9,22,56.8,21,9999.9,0,9999.9,0,8.1,22,6.9,22,19.8,999.9,70.0*,57.0*,0.00C,999.9,1e+05
725340,14819,1981,4,12,48.2,24,42.9,24,9999.9,0,9999.9,0,5.6,24,6,24,9.9,999.9,55.0*,43.0*,0.00H,999.9,110010
725340,14819,1981,4,13,57.6,20,53.6,20,9999.9,0,9999.9,0,5,20,7.6,20,12.8,999.9,73.9*,48.0*,0.00H,999.9,110010
725340,14819,1981,4,14,55.8,24,44.9,24,9999.9,0,9999.9,0,11.1,24,12.4,24,19.8,999.9,66.9*,46.0*,0.00H,999.9,110010
725340,14819,1981,4,15,45.7,24,26.4,24,9999.9,0,9999.9,0,15.9,24,3.9,24,8,999.9,57.0*,37.0*,0.00D,999.9,0
725340,14819,1981,4,16,51.1,24,35.8,24,9999.9,0,9999.9,0,14.9,24,8.7,24,15.9,999.9,61.0*,41.0*,0.00D,999.9,10000
725340,14819,1981,4,17,64.5,23,54.9,23,9999.9,0,9999.9,0,8.8,23,12,23,16.9,999.9,80.1*,52.0*,0.00H,999.9,10000
725340,14819,1981,4,18,56.1,24,37.3,24,9999.9,0,9999.9,0,14.4,24,9.1,24,12.8,999.9,73.9*,48.0*,0.00D,999.9,0
725340,14819,1981,4,19,46.8,24,37.7,24,9999.9,0,9999.9,0,8.3,24,5.1,24,8,999.9,51.1*,43.0*,0.00H,999.9,110000
725340,14819,1981,4,20,40.1,24,31.3,24,9999.9,0,9999.9,0,9.4,24,14.4,24,21,999.9,50.0*,35.1*,0.00D,999.9,1e+05
725340,14819,1981,4,21,42.2,24,27,24,9999.9,0,9999.9,0,13.1,24,8.4,24,12.8,999.9,55.9*,35.1*,0.00D,999.9,0
725340,14819,1981,4,22,53.5,24,41.2,24,9999.9,0,9999.9,0,7.3,24,8.6,24,12.8,999.9,59.0*,51.1*,0.00H,999.9,110000
725340,14819,1981,4,23,53.4,24,48,24,9999.9,0,9999.9,0,6.2,24,14.1,24,21,999.9,63.0*,46.0*,0.00D,999.9,110000
725340,14819,1981,4,24,45.9,22,35.1,22,9999.9,0,9999.9,0,11.9,22,13.9,22,18.8,999.9,53.1*,39.9*,0.00H,999.9,10000
725340,14819,1981,4,25,45.3,24,33.2,24,9999.9,0,9999.9,0,9.9,24,6.7,24,11.8,999.9,54.0*,37.0*,0.00D,999.9,0
725340,14819,1981,4,26,52.4,23,41.6,23,9999.9,0,9999.9,0,9.3,23,7.1,23,11.8,999.9,73.0*,44.1*,0.00D,999.9,110000
725340,14819,1981,4,27,60.1,23,50.4,23,9999.9,0,9999.9,0,5.1,23,5.6,23,9.9,999.9,81.0*,46.0*,0.00D,999.9,0
725340,14819,1981,4,28,60.9,24,55,24,9999.9,0,9999.9,0,5.8,24,7.5,24,14,999.9,72.0*,50.0*,0.00H,999.9,110010
725340,14819,1981,4,29,48.7,24,42.5,24,9999.9,0,9999.9,0,7.4,23,6.4,24,11.8,999.9,57.0*,45.0*,0.00H,999.9,110000
725340,14819,1981,4,30,49.8,23,41.3,23,9999.9,0,9999.9,0,8.9,23,5.2,23,9.9,999.9,53.1*,46.9*,0.00D,999.9,110000
725340,14819,1981,5,1,48.6,24,40.3,24,9999.9,0,9999.9,0,9.8,24,5.2,24,15,999.9,55.0*,42.1*,0.00D,999.9,1e+05
