"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00479190","WHITEWATER, WI US","1987-03-13",,,"0.00","0.0","0.0","42","25","31",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-14",,,"0.69","0.0","0.0","34","31","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-15",,,"0.00","0.0","0.0","33","29","30",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-16",,,"0.00","0.0","0.0","38","27","30",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-17",,,"0.00","0.0","0.0","40","28","30",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-18",,,"0.00","0.0","0.0","43","30","35",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-19",,,"0.23","0.0","0.0","39","35","37",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-20",,,"0.00","0.0","0.0","55","25","29",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-21",,,"0.00","0.0","0.0","57","25","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-22",,,"0.00","0.0","0.0","58","33","41",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-23",,,"0.00","0.0","0.0","62","37","42",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-24",,,"0.00","0.0","0.0","63","44","49",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-25",,,"0.07","0.0","0.0","66","42","42",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-26",,,"0.02","0.0","0.0","46","42","44",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-27",,,"0.00","0.0","0.0","48","32","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-28",,,"0.00","0.0","0.0","52","28","28","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-03-29",,,"0.73",,"2.0","53","27","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-30",,,"0.08",,"2.0","34","16","19",,,,,,
"USC00479190","WHITEWATER, WI US","1987-03-31",,,"0.00","0.0","0.0","28","14","24",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-01",,,"0.02","0.0","0.0","37","24","37",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-02",,,"0.00","0.0","0.0","41","25","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-03",,,"0.00","0.0","0.0","34","17","26",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-04",,,"0.00","0.0","0.0","41","19","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-05",,,"0.00","0.0","0.0","50","30","31",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-06",,,"0.00","0.0","0.0","58","30","36",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-07",,,"0.00","0.0","0.0","64","31","41",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-08",,,"0.00","0.0","0.0","67","28","35",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-09",,,"0.00","0.0","0.0","73","35","48",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-10",,,"0.00","0.0","0.0","73","26","57",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-11",,,"0.63","0.0","0.0","62","43","44",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-12",,,"0.11","0.0","0.0","55","42","42",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-13",,,"0.00","0.0","0.0","60","35","40",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-14",,,"0.60","0.0","0.0","55","40","48",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-15",,,"0.83","0.0","0.0","51","46","49","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-04-16",,,"0.00","0.0","0.0","60","43","48",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-17",,,"0.00","0.0","0.0","63","41","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-18",,,"0.00","0.0","0.0","74","49","51",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-19",,,"0.00","0.0","0.0","79","47","67",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-20",,,"0.00","0.0","0.0","78","61","64",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-21",,,"0.00","0.0","0.0","87","59","59",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-22",,,"0.94","0.0","0.0","60","40","41",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-23",,,"1.10","0.0","0.0","44","41","43",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-24",,,"0.07","0.0","0.0","50","33","35",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-25",,,"0.00","0.0","0.0","58","35","42",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-26",,,"0.00","0.0","0.0","64","52","37",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-27",,,"0.00","0.0","0.0","67","51","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-28",,,"0.00","0.0","0.0","66","37","56",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-29",,,"0.00","0.0","0.0","65","54","56",,,,,,
"USC00479190","WHITEWATER, WI US","1987-04-30",,,"0.00","0.0","0.0","76","32","39",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-01",,,"0.00","0.0","0.0","58","39","44",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-02",,,"1.30","0.0","0.0","61","44","48","    1","    1",,,,
"USC00479190","WHITEWATER, WI US","1987-05-03",,,"0.25","0.0","0.0","61","42","42",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-04",,,"0.01","0.0","0.0","54","33","38",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-05",,,"0.00","0.0","0.0","60","32","35",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-06",,,"0.00","0.0","0.0","69","35","49",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-07",,,"0.00","0.0","0.0","75","39","49",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-08",,,"0.00","0.0","0.0","70","38","47",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-09",,,"0.00","0.0","0.0","73","48","57",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-10",,,"0.00","0.0","0.0","82","57","68",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-11",,,"0.17","0.0","0.0","81","59","61",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-12",,,"0.00","0.0","0.0","83","39","44",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-13",,,"0.00","0.0","0.0","64","38","44",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-14",,,"0.21","0.0","0.0","78","45","63",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-15",,,"0.00","0.0","0.0","79","43","49",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-16",,,"0.00","0.0","0.0","70","45","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-17",,,"0.00","0.0","0.0","82","52","65",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-18",,,"0.01","0.0","0.0","66","63","68",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-19",,,"1.10","0.0","0.0","75","51","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-20",,,"0.07","0.0","0.0","69","53","57",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-21",,,"0.58","0.0","0.0","74","56","62",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-22",,,"0.55","0.0","0.0","86","53","53",,,,"    1",,
"USC00479190","WHITEWATER, WI US","1987-05-23",,,"0.02","0.0","0.0","86","44","45",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-24",,,"0.00","0.0","0.0","49","44","45",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-25",,,"0.00","0.0","0.0","56","45","49",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-26",,,"0.17","0.0","0.0","67","49","67",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-27",,,"0.05","0.0","0.0","84","65","69",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-28",,,"0.29","0.0","0.0","87","63","70",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-29",,,"0.19","0.0","0.0","86","66","69",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-30",,,"0.00","0.0","0.0","86","66","69",,,,,,
"USC00479190","WHITEWATER, WI US","1987-05-31",,,"0.00","0.0","0.0","78","64","67",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-01",,,"0.00","0.0","0.0","84","65","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-02",,,"0.00","0.0","0.0","81","67","70",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-03",,,"0.00","0.0","0.0","77","55","57",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-04",,,"0.00","0.0","0.0","75","44","52",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-05",,,"0.00","0.0","0.0","71","53","62",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-06",,,"0.00","0.0","0.0","83","55","73",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-07",,,"0.00","0.0","0.0","83","65","76",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-08",,,"0.00","0.0","0.0","88","71","72",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-09",,,"0.00","0.0","0.0","85","45","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-10",,,"0.00","0.0","0.0","71","40","40",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-11",,,"0.00","0.0","0.0","70","41","64",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-12",,,"0.00","0.0","0.0","79","62","71",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-13",,,"0.00","0.0","0.0","87","57","68",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-14",,,"0.00","0.0","0.0","93","69","77",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-15",,,"0.00","0.0","0.0","99","65","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-16",,,"0.00","0.0","0.0","87","51","63",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-17",,,"0.00","0.0","0.0","93","55","79",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-18",,,"0.00","0.0","0.0","95","70","76",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-19",,,"0.00","0.0","0.0","95","65","72",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-20",,,"0.00","0.0","0.0","86","69","72",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-21",,,"0.00","0.0","0.0","83","64","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-22",,,"0.07","0.0","0.0","92","64","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-23",,,"0.00","0.0","0.0","81","54","65",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-24",,,"0.00","0.0","0.0","88","63","74",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-25",,,"0.00","0.0","0.0","89","68","70",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-26",,,"0.10","0.0","0.0","73","57","62",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-27",,,"0.00","0.0","0.0","77","51","58",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-28",,,"0.00","0.0","0.0","73","58","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-29",,,"0.00","0.0","0.0","83","66","69",,,,,,
"USC00479190","WHITEWATER, WI US","1987-06-30",,,"0.00","0.0","0.0","82","59","68",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-01",,,"0.00","0.0","0.0","82","51","55",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-02",,,"0.00","0.0","0.0","81","51","60",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-03",,,"0.00","0.0","0.0","84","60","63",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-04",,,"0.00","0.0","0.0","84","56","65",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-05",,,"0.88","0.0","0.0","83","60","63",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-06",,,"0.15","0.0","0.0","72","63","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-07",,,"2.69","0.0","0.0","85","63","68",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-08",,,"0.50","0.0","0.0","89","67","71",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-09",,,"0.00","0.0","0.0","88","72","75",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-10",,,"0.00","0.0","0.0","87","73","77",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-11",,,"0.00","0.0","0.0","89","73","73",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-12",,,"0.04","0.0","0.0","90","73","77",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1987-07-13",,,"0.05","0.0","0.0","90","64","65",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-14",,,"0.00","0.0","0.0","75","50","55",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-15",,,"0.31","0.0","0.0","73","55","58",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-16",,,"0.02","0.0","0.0","69","47","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-17",,,"0.00","0.0","0.0","80","47","71",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-18",,,"0.00","0.0","0.0","90","69","76",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-19",,,"0.00","0.0","0.0","90","73","79",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-20",,,"0.06","0.0","0.0","91","71","81",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-21",,,"0.43","0.0","0.0","94","66","69",,"    1",,,,"    1"
"USC00479190","WHITEWATER, WI US","1987-07-22",,,"0.14","0.0","0.0","90","66","67",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-23",,,"0.00","0.0","0.0","90","67","74",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-24",,,"0.00","0.0","0.0","90","73","75",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-25",,,"0.00","0.0","0.0","88","67","76",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-26",,,"0.35","0.0","0.0","90","68","74",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1987-07-27",,,"0.02","0.0","0.0","82","64","64",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1987-07-28",,,"0.00","0.0","0.0","82","61","63","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-07-29",,,"0.05","0.0","0.0","82","62","71",,,,,,
"USC00479190","WHITEWATER, WI US","1987-07-30",,,"0.40","0.0","0.0","86","65","70",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1987-07-31",,,"0.00","0.0","0.0","88","70","76",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-01",,,"0.00","0.0","0.0","89","73","79",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-02",,,"0.06","0.0","0.0","95","73","73",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1987-08-03",,,"0.00","0.0","0.0","91","66","71",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-04",,,"0.07","0.0","0.0","91","65","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-05",,,"0.00","0.0","0.0","81","57","58",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-06",,,"0.00","0.0","0.0","78","54","65",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-07",,,"0.00","0.0","0.0","84","65","70",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-08",,,"1.30","0.0","0.0","86","65","64",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-09",,,"0.41","0.0","0.0","73","65","67",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-10",,,"0.02","0.0","0.0","74","56","62","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-08-11",,,"0.00","0.0","0.0","79","61","61",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-12",,,"0.00","0.0","0.0","82","58","64",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-13",,,"0.00","0.0","0.0","84","63","68",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-14",,,"0.56","0.0","0.0","78","68","72",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-15",,,"0.59","0.0","0.0","82","72","75",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-16",,,"0.00","0.0","0.0","88","75","76",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-17",,,"0.99","0.0","0.0","87","65","66",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1987-08-18",,,"0.00","0.0","0.0","79","56","59",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-19",,,"0.42","0.0","0.0","77","66","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-20",,,"0.00","0.0","0.0","76","51","55",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-21",,,"0.01","0.0","0.0","81","55","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-22",,,"0.19","0.0","0.0","83","65","65",,"    1",,,,
"USC00479190","WHITEWATER, WI US","1987-08-23",,,"0.00","0.0","0.0","69","50","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-24",,,"0.00","0.0","0.0","69","43","45",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-25",,,"0.00","0.0","0.0","61","45","55",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-26",,,"0.40","0.0","0.0","61","55","59",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-27",,,"1.10","0.0","0.0","61","58","58",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-28",,,"0.00","0.0","0.0","65","57","57",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-29",,,"0.25","0.0","0.0","66","49","60",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-30",,,"0.00","0.0","0.0","74","60","62",,,,,,
"USC00479190","WHITEWATER, WI US","1987-08-31",,,"0.00","0.0","0.0","75","50","54",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-01",,,"0.00","0.0","0.0","72","47","52",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-02",,,"0.05","0.0","0.0","76","50","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-03",,,"0.00","0.0","0.0","68","41","48",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-04",,,"0.00","0.0","0.0","72","46","53","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-09-05",,,"0.00","0.0","0.0","81","54","64",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-06",,,"0.00","0.0","0.0","85","57","58",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-07",,,"0.01","0.0","0.0","83","58","64",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-08",,,"0.09","0.0","0.0","70","59","59","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-09-09",,,"0.00","0.0","0.0","77","53","54",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-10",,,"0.00","0.0","0.0","72","48","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-11",,,"0.02","0.0","0.0","72","50","56",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-12",,,"0.10","0.0","0.0","78","54","61",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-13",,,"0.01","0.0","0.0","72","47","52",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-14",,,"0.08","0.0","0.0","66","40","43","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-09-15",,,"0.16","0.0","0.0","74","43","60",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-16",,,"0.19","0.0","0.0","78","60","66",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-17",,,"0.68","0.0","0.0","73","63","63",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-18",,,"0.02","0.0","0.0","69","58","58",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-19",,,"0.10","0.0","0.0","63","49","52",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-20",,,"0.16","0.0","0.0","63","51","52",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-21",,,"0.03","0.0","0.0","61","48","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-22",,,"0.04","0.0","0.0","63","53","54",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-23",,,"0.00","0.0","0.0","66","49","51",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-24",,,"0.00","0.0","0.0","72","46","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-25",,,"0.00","0.0","0.0","67","36","38",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-26",,,"0.00","0.0","0.0","68","38","48",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-27",,,"0.00","0.0","0.0","80","46","62",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-28",,,"0.00","0.0","0.0","83","58","60",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-29",,,"0.28","0.0","0.0","77","53","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-09-30",,,"0.00","0.0","0.0","65","47","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-01",,,"0.00","0.0","0.0","63","36","46",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-02",,,"0.12","0.0","0.0","72","41","41",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-03",,,"0.00","0.0","0.0","46","26","29",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-04",,,"0.00","0.0","0.0","52","29","40",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-05",,,"0.00","0.0","0.0","68","40","54",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-06",,,"0.05","0.0","0.0","66","45","45",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-07",,,"0.10","0.0","0.0","49","36","37",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-08",,,"0.00","0.0","0.0","45","22","23",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-09",,,"0.00","0.0","0.0","54","23","44",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-10",,,"0.00","0.0","0.0","53","35","36",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-11",,,"0.00","0.0","0.0","42","24","25",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-12",,,"0.00","0.0","0.0","46","25","31",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-13",,,"0.00","0.0","0.0","58","29","36",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-14",,,"0.00","0.0","0.0","67","36","50",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-15",,,"0.00","0.0","0.0","65","45","64",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-16",,,"0.00","0.0","0.0","74","47","54",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-17",,,"0.37","0.0","0.0","56","44","44",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-18",,,"0.00","0.0","0.0","54","39","40",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-19",,,"0.00","0.0","0.0","59","39","39",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-20",,,"0.00","0.0","0.0","55","35","35",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-21",,,"0.00","0.0","0.0","49","33","34",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-22",,,"0.10","0.0","0.0","51","30","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-23",,,"0.00","0.0","0.0","56","27","29",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-24",,,"0.10","0.0","0.0","41","28","33",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-25",,,"0.00","0.0","0.0","44","21","21",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-26",,,"0.00","0.0","0.0","51","21","38",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-27",,,"0.21","0.0","0.0","47","32","34",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-28",,,"0.00","0.0","0.0","50","27","29",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-29",,,"0.00","0.0","0.0","44","23","24",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-30",,,"0.00","0.0","0.0","54","24","38",,,,,,
"USC00479190","WHITEWATER, WI US","1987-10-31",,,"0.00","0.0","0.0","63","33","36",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-01",,,"0.17","0.0","0.0","55","37","50","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-11-02",,,"0.11","0.0","0.0","66","50","56","    1",,,,,
"USC00479190","WHITEWATER, WI US","1987-11-03",,,"0.03","0.0","0.0","66","55","56",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-04",,,"0.00","0.0","0.0","73","53","53",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-05",,,"0.00","0.0","0.0","66","35","35",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-06",,,"0.00","0.0","0.0","45","28","32",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-07",,,"0.00","0.0","0.0","48","27","27",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-08",,,"0.19","0.0","0.0","53","27","49",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-09",,,"0.00","0.0","0.0","54","25","27",,,,,,
"USC00479190","WHITEWATER, WI US","1987-11-10",,,"0.00","0.0","0.0","38","18","22",,,,,,
